"Product";"Type";"Division";"Group";"ShortDescription";"Description"
"P3390";"Tipo 5356";"División 1";"Grupo 1";"Texto Search Descripción 6";"Texto Descripción 9"
"P4001";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4002";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4003";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4004";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4005";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4006";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4007";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4008";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4009";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4010";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4011";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4012";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4013";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4014";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4015";;"División 1";"Grupo 1";;"Texto Descripción 8"
"P4016";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4017";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4018";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4019";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4020";;"División 1";"Grupo 1";;"Texto Descripción 8"
"P4021";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4022";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4023";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4024";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4025";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4026";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4027";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4028";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4029";"Tipo 9164";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4030";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4031";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4032";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4033";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4034";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4035";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4036";;"División 1";"Grupo 1";"Texto Search Descripción 43";"Texto Descripción 8"
"P4037";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4038";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4039";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4040";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4041";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4042";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4043";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4044";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4045";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4046";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4047";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4048";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4049";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4050";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4051";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4052";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4053";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4054";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4055";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4056";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4057";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4058";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4059";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4060";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4061";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4062";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4063";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4064";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4065";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4066";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4067";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4068";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4069";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4070";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4071";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4072";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4073";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4074";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4075";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4076";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4077";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4078";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4079";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4080";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4081";;"División 1";"Grupo 1";"Texto Search Descripción 43";"Texto Descripción 8"
"P4082";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4083";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4084";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4085";"Tipo 9165";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4086";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4087";;"División 1";"Grupo 1";"Texto Search Descripción 43";"Texto Descripción 8"
"P4088";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4089";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4090";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4091";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4092";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4093";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4094";;"División 1";"Grupo 1";"Texto Search Descripción 43";"Texto Descripción 8"
"P4095";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4096";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4097";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4098";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4099";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4100";;"División 1";"Grupo 1";"Texto Search Descripción 43";"Texto Descripción 8"
"P4101";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4102";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4103";;"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4104";"Tipo 9166";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4105";"Tipo 9167";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4106";"Tipo 9168";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4107";"Tipo 9169";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4108";"Tipo 9170";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4109";"Tipo 9171";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4110";"Tipo 9172";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4111";"Tipo 9173";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4112";"Tipo 9174";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4113";"Tipo 9175";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4114";"Tipo 9176";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4115";"Tipo 9177";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4116";"Tipo 9178";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4117";"Tipo 9179";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4118";"Tipo 9180";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4119";"Tipo 9181";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4120";"Tipo 9182";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4121";"Tipo 9183";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4122";"Tipo 9184";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4123";"Tipo 9185";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4124";"Tipo 9186";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4125";"Tipo 9187";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4126";"Tipo 9188";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4127";"Tipo 9189";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4128";"Tipo 9190";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4129";"Tipo 9191";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4130";"Tipo 9192";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4131";"Tipo 9193";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4132";"Tipo 9194";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4133";"Tipo 9574";"División 1";"Grupo 1";"Texto Search Descripción 1720";"Texto Descripción 8"
"P4134";"Tipo 9195";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4135";"Tipo 9196";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4136";"Tipo 9197";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4137";"Tipo 9198";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4138";"Tipo 9199";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4139";"Tipo 9446";"División 1";"Grupo 1";"Texto Search Descripción 43";"Texto Descripción 8"
"P4140";"Tipo 9447";"División 1";"Grupo 1";"Texto Search Descripción 43";"Texto Descripción 8"
"P4141";"Tipo 9200";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4142";"Tipo 9201";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4143";"Tipo 9202";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4144";"Tipo 9203";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4145";"Tipo 9204";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4146";"Tipo 9205";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4147";"Tipo 9206";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4148";"Tipo 9207";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4149";"Tipo 9208";"División 1";"Grupo 1";"Texto Search Descripción 24";"Texto Descripción 8"
"P4150";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4151";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4152";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4152P";;"División 1";"Grupo 1";"Texto Search Descripción 10";"Texto Descripción 8"
"P4153";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4154";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4155";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4156";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4157";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4157P";;"División 1";"Grupo 1";"Texto Search Descripción 10";"Texto Descripción 8"
"P4158";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4159";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4160";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4161";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4162";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4163M";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4164M";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4165M";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4166";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4167";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4168";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4169";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4169P";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4170";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4171";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4172";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4172P";;"División 1";"Grupo 1";"Texto Search Descripción 10";"Texto Descripción 8"
"P4173";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4174";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4175";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4176";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4176P";;"División 1";"Grupo 1";"Texto Search Descripción 10";"Texto Descripción 8"
"P4177";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4178";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4179";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4179P";;"División 1";"Grupo 1";"Texto Search Descripción 10";"Texto Descripción 8"
"P4180";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4181";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4182";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4183";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4184";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4185";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4185P";;"División 1";"Grupo 1";"Texto Search Descripción 10";"Texto Descripción 8"
"P4186";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4187";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4188";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4189";"Tipo 8987";"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4189P";;"División 1";"Grupo 1";"Texto Search Descripción 10";"Texto Descripción 8"
"P4190";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4191";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4192";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4193";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4193P";;"División 1";"Grupo 1";"Texto Search Descripción 10";"Texto Descripción 8"
"P4194";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4195";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4196";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4197";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4198";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4199";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4200";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4201";;"División 1";"Grupo 1";"Texto Search Descripción 19";"Texto Descripción 8"
"P4201P";;"División 1";"Grupo 1";"Texto Search Descripción 10";"Texto Descripción 8"
