Invoice;InboundDate;IDSupplier;OrderDate;InvoiceDate;LeadTime;SupplierName;Country;Currency;CountryOrigen;TheoricalLeadTime;GoodLeadTime
FFCC193129;2019-08-15;PROV1428;2019-07-22;2019-08-18;24 days;Proveedor 341;CH;USD;Extracommunity;45 days;True
FFCC193131;2019-08-01;PROV1875;2019-06-17;2019-08-04;45 days;Proveedor 711;CH;USD;Extracommunity;45 days;True
FFCC193140;2019-08-22;PROV1027;2019-08-02;2019-08-25;20 days;Proveedor 178;ES;EUR;Spanish;10 days;False
FFCC193165;2019-08-01;PROV1816;2019-06-15;2019-08-04;47 days;Proveedor 661;CH;USD;Extracommunity;45 days;False
FFCC193168;2019-08-01;PROV1964;2019-07-07;2019-08-04;25 days;Proveedor 792;CH;USD;Extracommunity;45 days;True
FFCC193171;2019-08-19;PROV1441;2019-07-25;2019-08-22;25 days;Proveedor 349;ES;EUR;Spanish;10 days;False
FFCC193175;2019-08-10;PROV40000187;2019-07-24;2019-08-13;17 days;Proveedor 13;ES;EUR;Spanish;10 days;False
FFCC193176;2019-08-10;PROV40000187;2019-07-26;2019-08-13;15 days;Proveedor 13;ES;EUR;Spanish;10 days;False
FFCC193211;2019-08-31;PROV41000980;2019-08-13;2019-09-03;18 days;Proveedor 110;ES;EUR;Spanish;10 days;False
FFCC193231;2019-08-26;PROV40002330;2019-07-16;2019-08-29;41 days;Proveedor 37;ES;EUR;Spanish;10 days;False
FFCC193232;2019-08-31;PROV1781;2019-08-19;2019-09-03;12 days;Proveedor 628;ES;EUR;Spanish;10 days;False
FFCC193233;2019-08-31;PROV40002065;2019-07-25;2019-09-03;37 days;Proveedor 30;ES;EUR;Spanish;10 days;False
FFCC193243;2019-08-31;PROV1129;2019-08-05;2019-09-03;26 days;Proveedor 207;ES;EUR;Spanish;10 days;False
FFCC193247;2019-08-28;PROV1756;2019-07-26;2019-08-31;33 days;Proveedor 603;IN;USD;Extracommunity;45 days;True
FFCC193249;2019-08-01;PROV1485;2019-06-16;2019-08-04;46 days;Proveedor 386;IE;EUR;Intracommunity;20 days;False
FFCC193251;2019-08-14;PROV1485;2019-07-14;2019-08-17;31 days;Proveedor 386;IE;EUR;Intracommunity;20 days;False
FFCC193252;2019-08-31;PROV40000520;2019-08-08;2019-09-03;23 days;Proveedor 17;ES;EUR;Spanish;10 days;False
FFCC193269;2019-08-22;PROV1397;2019-08-15;2019-08-25;7 days;Proveedor 321;PE;USD;Extracommunity;45 days;True
FFCC193289;2019-08-08;PROV1014;2019-06-29;2019-08-11;40 days;Proveedor 171;ES;EUR;Spanish;10 days;False
FFCC193295;2019-08-30;PROV1900;2019-07-27;2019-09-02;34 days;Proveedor 732;ES;EUR;Spanish;10 days;False
FFCC193297;2019-09-03;PROV40002330;2019-07-16;2019-09-06;49 days;Proveedor 37;ES;EUR;Spanish;10 days;False
FFCC193298;2019-09-01;PROV1398;2019-08-24;2019-09-04;8 days;Proveedor 322;CH;USD;Extracommunity;45 days;True
FFCC193302;2019-09-01;PROV1816;2019-07-23;2019-09-04;40 days;Proveedor 661;CH;USD;Extracommunity;45 days;True
FFCC193305;2019-09-01;PROV1485;2019-08-15;2019-09-04;17 days;Proveedor 386;IE;EUR;Intracommunity;20 days;True
FFCC193313;2019-09-06;PROV40000520;2019-08-21;2019-09-09;16 days;Proveedor 17;ES;EUR;Spanish;10 days;False
FFCC193320;2019-09-02;PROV1014;2019-07-22;2019-09-05;42 days;Proveedor 171;ES;EUR;Spanish;10 days;False
FFCC193321;2019-09-04;PROV1014;2019-07-11;2019-09-07;55 days;Proveedor 171;ES;EUR;Spanish;10 days;False
FFCC193356;2019-09-15;PROV1900;2019-08-07;2019-09-18;39 days;Proveedor 732;ES;EUR;Spanish;10 days;False
FFCC193358;2019-09-15;PROV40001470;2019-08-14;2019-09-18;32 days;Proveedor 26;ES;EUR;Spanish;10 days;False
FFCC193359;2019-09-11;PROV1650;2019-08-04;2019-09-14;38 days;Proveedor 539;ES;EUR;Spanish;10 days;False
FFCC193360;2019-09-12;PROV1650;2019-08-08;2019-09-15;35 days;Proveedor 539;ES;EUR;Spanish;10 days;False
FFCC193366;2019-09-07;PROV40002330;2019-08-21;2019-09-10;17 days;Proveedor 37;ES;EUR;Spanish;10 days;False
FFCC193367;2019-09-05;PROV1465;2019-08-09;2019-09-08;27 days;Proveedor 368;ES;EUR;Spanish;10 days;False
FFCC193368;2019-09-10;PROV1465;2019-08-12;2019-09-13;29 days;Proveedor 368;ES;EUR;Spanish;10 days;False
FFCC193370;2019-09-04;PROV1484;2019-07-31;2019-09-07;35 days;Proveedor 385;ES;EUR;Spanish;10 days;False
FFCC193371;2019-09-06;PROV1484;2019-08-13;2019-09-09;24 days;Proveedor 385;ES;EUR;Spanish;10 days;False
FFCC193372;2019-09-01;PROV1875;2019-07-25;2019-09-04;38 days;Proveedor 711;CH;USD;Extracommunity;45 days;True
FFCC193376;2019-09-01;PROV1968;2019-08-07;2019-09-04;25 days;Proveedor 796;CH;USD;Extracommunity;45 days;True
FFCC193379;2019-09-01;PROV40001825;2019-08-15;2019-09-04;17 days;Proveedor 29;ES;EUR;Spanish;10 days;False
FFCC193380;2019-09-15;PROV40000850;2019-08-08;2019-09-18;38 days;Proveedor 21;ES;EUR;Spanish;10 days;False
FFCC193384;2019-09-01;PROV1585;2019-08-30;2019-09-04;2 days;Proveedor 479;CH;USD;Extracommunity;45 days;True
FFCC193398;2019-09-13;PROV1976;2019-08-26;2019-09-16;18 days;Proveedor 804;IN;USD;Extracommunity;45 days;True
FFCC193399;2019-09-16;PROV1756;2019-08-21;2019-09-19;26 days;Proveedor 603;IN;USD;Extracommunity;45 days;True
FFCC193431;2019-09-01;PROV1585;2019-08-22;2019-09-04;10 days;Proveedor 479;CH;USD;Extracommunity;45 days;True
FFCC193434;2019-09-18;PROV1895;2019-08-25;2019-09-21;24 days;Proveedor 8;ES;EUR;Spanish;10 days;False
FFCC193435;2019-09-13;PROV40000200;2019-07-31;2019-09-16;44 days;Proveedor 14;ES;EUR;Spanish;10 days;False
FFCC193436;2019-09-15;PROV40002720;2019-08-05;2019-09-18;41 days;Proveedor 38;ES;EUR;Spanish;10 days;False
FFCC193437;2019-09-15;PROV2128;2019-09-01;2019-09-18;14 days;Proveedor 954;ES;EUR;Spanish;10 days;False
FFCC193438;2019-09-12;PROV40002220;2019-08-25;2019-09-15;18 days;Proveedor 36;ES;EUR;Spanish;10 days;False
FFCC193439;2019-09-16;PROV1014;2019-08-10;2019-09-19;37 days;Proveedor 171;ES;EUR;Spanish;10 days;False
FFCC193440;2019-09-16;PROV1014;2019-08-18;2019-09-19;29 days;Proveedor 171;ES;EUR;Spanish;10 days;False
FFCC193483;2019-09-13;PROV40000520;2019-08-17;2019-09-16;27 days;Proveedor 17;ES;EUR;Spanish;10 days;False
FFCC193488;2019-09-10;PROV40001000;2019-08-28;2019-09-13;13 days;Proveedor 24;FR;EUR;Intracommunity;20 days;True
FFCC193489;2019-09-05;PROV40001000;2019-08-24;2019-09-08;12 days;Proveedor 24;FR;EUR;Intracommunity;20 days;True
FFCC193495;2019-09-01;PROV1475;2019-07-27;2019-09-04;36 days;Proveedor 376;CH;USD;Extracommunity;45 days;True
FFCC193524;2019-09-13;PROV1397;2019-09-07;2019-09-16;6 days;Proveedor 321;PE;USD;Extracommunity;45 days;True
FFCC193529;2019-09-30;PROV40002065;2019-08-16;2019-10-03;45 days;Proveedor 30;ES;EUR;Spanish;10 days;False
FFCC193536;2019-09-05;PROV40000187;2019-07-30;2019-09-08;37 days;Proveedor 13;ES;EUR;Spanish;10 days;False
FFCC193537;2019-09-25;PROV40000187;2019-09-04;2019-09-28;21 days;Proveedor 13;ES;EUR;Spanish;10 days;False
FFCC193539;2019-09-25;PROV1938;2019-09-03;2019-09-28;22 days;Proveedor 768;ES;EUR;Spanish;10 days;False
FFCC193569;2019-09-01;PROV1003;2019-08-08;2019-09-04;24 days;Proveedor 165;CN;USD;Extracommunity;45 days;True
FFCC193570;2019-09-27;PROV1003;2019-09-01;2019-09-30;26 days;Proveedor 165;CN;USD;Extracommunity;45 days;True
FFCC193583;2019-09-25;PROV2128;2019-09-06;2019-09-28;19 days;Proveedor 954;ES;EUR;Spanish;10 days;False
FFCC193622;2019-09-01;PROV1475;2019-08-08;2019-09-04;24 days;Proveedor 376;CH;USD;Extracommunity;45 days;True
FFCC193638;2019-09-26;PROV1397;2019-09-14;2019-09-29;12 days;Proveedor 321;PE;USD;Extracommunity;45 days;True
FFCC193639;2019-09-26;PROV1397;2019-08-16;2019-09-29;41 days;Proveedor 321;PE;USD;Extracommunity;45 days;True
FFCC193640;2019-09-26;PROV1397;2019-08-23;2019-09-29;34 days;Proveedor 321;PE;USD;Extracommunity;45 days;True
FFCC193641;2019-09-26;PROV1976;2019-08-31;2019-09-29;26 days;Proveedor 804;IN;USD;Extracommunity;45 days;True
FFCC193653;2019-09-20;PROV40002330;2019-09-06;2019-09-23;14 days;Proveedor 37;ES;EUR;Spanish;10 days;False
FFCC193657;2019-10-01;PROV1398;2019-09-07;2019-10-04;24 days;Proveedor 322;CH;USD;Extracommunity;45 days;True
FFCC193661;2019-09-19;PROV1441;2019-09-01;2019-09-22;18 days;Proveedor 349;ES;EUR;Spanish;10 days;False
FFCC193664;2019-09-20;PROV41001142;2019-08-10;2019-09-23;41 days;Proveedor 123;ES;EUR;Spanish;10 days;False
FFCC193666;2019-09-01;PROV1964;2019-08-11;2019-09-04;21 days;Proveedor 792;CH;USD;Extracommunity;45 days;True
FFCC193670;2019-09-01;PROV1940;2019-08-24;2019-09-04;8 days;Proveedor 770;CH;USD;Extracommunity;45 days;True
FFCC193674;2019-09-20;PROV40000520;2019-08-26;2019-09-23;25 days;Proveedor 17;ES;EUR;Spanish;10 days;False
FFCC193688;2019-10-01;PROV40002330;2019-08-27;2019-10-04;35 days;Proveedor 37;ES;EUR;Spanish;10 days;False
FFCC193689;2019-10-01;PROV40002330;2019-09-13;2019-10-04;18 days;Proveedor 37;ES;EUR;Spanish;10 days;False
FFCC193699;2019-10-04;PROV1976;2019-09-03;2019-10-07;31 days;Proveedor 804;IN;USD;Extracommunity;45 days;True
FFCC193704;2019-10-02;PROV1756;2019-08-31;2019-10-05;32 days;Proveedor 603;IN;USD;Extracommunity;45 days;True
FFCC193739;2019-10-09;PROV40002330;2019-09-20;2019-10-12;19 days;Proveedor 37;ES;EUR;Spanish;10 days;False
FFCC193742;2019-10-01;PROV40002220;2019-08-22;2019-10-04;40 days;Proveedor 36;ES;EUR;Spanish;10 days;False
FFCC193743;2019-10-04;PROV40000520;2019-08-31;2019-10-07;34 days;Proveedor 17;ES;EUR;Spanish;10 days;False
FFCC193760;2019-10-08;PROV40002330;2019-09-18;2019-10-11;20 days;Proveedor 37;ES;EUR;Spanish;10 days;False
FFCC193762;2019-10-08;PROV1756;2019-09-16;2019-10-11;22 days;Proveedor 603;IN;USD;Extracommunity;45 days;True
FFCC193769;2019-10-10;PROV1027;2019-09-01;2019-10-13;39 days;Proveedor 178;ES;EUR;Spanish;10 days;False
FFCC193781;2019-10-15;PROV1129;2019-09-23;2019-10-18;22 days;Proveedor 207;ES;EUR;Spanish;10 days;False
FFCC193782;2019-10-14;PROV1938;2019-09-24;2019-10-17;20 days;Proveedor 768;ES;EUR;Spanish;10 days;False
FFCC193785;2019-10-15;PROV1323;2019-09-22;2019-10-18;23 days;Proveedor 281;ES;EUR;Spanish;10 days;False
FFCC193794;2019-10-11;PROV40000500;2019-09-18;2019-10-14;23 days;Proveedor 16;ES;EUR;Spanish;10 days;False
FFCC193795;2019-10-14;PROV1014;2019-10-11;2019-10-17;3 days;Proveedor 171;ES;EUR;Spanish;10 days;True
FFCC193796;2019-10-04;PROV40000500;2019-09-05;2019-10-07;29 days;Proveedor 16;ES;EUR;Spanish;10 days;False
FFCC193797;2019-10-17;PROV1441;2019-08-23;2019-10-20;55 days;Proveedor 349;ES;EUR;Spanish;10 days;False
FFCC193799;2019-10-01;PROV1398;2019-09-10;2019-10-04;21 days;Proveedor 322;CH;USD;Extracommunity;45 days;True
FFCC193825;2019-10-12;PROV40002330;2019-09-02;2019-10-15;40 days;Proveedor 37;ES;EUR;Spanish;10 days;False
FFCC193830;2019-10-01;PROV1585;2019-08-08;2019-10-04;54 days;Proveedor 479;CH;USD;Extracommunity;45 days;False
FFCC193836;2019-10-01;PROV1816;2019-08-20;2019-10-04;42 days;Proveedor 661;CH;USD;Extracommunity;45 days;True
FFCC193839;2019-10-22;PROV40002330;2019-09-22;2019-10-25;30 days;Proveedor 37;ES;EUR;Spanish;10 days;False
FFCC193842;2019-10-01;PROV1485;2019-09-09;2019-10-04;22 days;Proveedor 386;IE;EUR;Intracommunity;20 days;False
FFCC193844;2019-10-11;PROV40000520;2019-08-28;2019-10-14;44 days;Proveedor 17;ES;EUR;Spanish;10 days;False
FFCC193855;2019-10-01;PROV2164;2019-08-14;2019-10-04;48 days;Proveedor 988;CH;USD;Extracommunity;45 days;False
FFCC193890;2019-10-01;PROV2197;2019-09-08;2019-10-04;23 days;Proveedor 1021;CH;USD;Extracommunity;45 days;True
FFCC193895;2019-10-25;PROV40002720;2019-09-16;2019-10-28;39 days;Proveedor 38;ES;EUR;Spanish;10 days;False
FFCC193907;2019-10-28;PROV1003;2019-10-20;2019-10-31;8 days;Proveedor 165;CN;USD;Extracommunity;45 days;True
FFCC193924;2019-10-21;PROV1014;2019-10-09;2019-10-24;12 days;Proveedor 171;ES;EUR;Spanish;10 days;False
FFCC193933;2019-10-28;PROV1876;2019-09-07;2019-10-31;51 days;Proveedor 712;ES;EUR;Spanish;10 days;False
FFCC193935;2019-10-31;PROV40002065;2019-09-30;2019-11-03;31 days;Proveedor 30;ES;EUR;Spanish;10 days;False
FFCC193940;2019-10-22;PROV1940;2019-09-11;2019-10-25;41 days;Proveedor 770;CH;USD;Extracommunity;45 days;True
FFCC193943;2019-10-22;PROV1936;2019-10-02;2019-10-25;20 days;Proveedor 766;CH;USD;Extracommunity;45 days;True
FFCC193949;2019-10-21;PROV1397;2019-10-04;2019-10-24;17 days;Proveedor 321;PE;USD;Extracommunity;45 days;True
FFCC193950;2019-10-15;PROV40000187;2019-10-02;2019-10-18;13 days;Proveedor 13;ES;EUR;Spanish;10 days;False
FFCC193951;2019-10-24;PROV1441;2019-09-07;2019-10-27;47 days;Proveedor 349;ES;EUR;Spanish;10 days;False
FFCC193953;2019-10-31;PROV40002220;2019-10-09;2019-11-03;22 days;Proveedor 36;ES;EUR;Spanish;10 days;False
FFCC193977;2019-10-31;PROV1129;2019-10-18;2019-11-03;13 days;Proveedor 207;ES;EUR;Spanish;10 days;False
FFCC193980;2019-10-29;PROV1876;2019-09-17;2019-11-01;42 days;Proveedor 712;ES;EUR;Spanish;10 days;False
FFCC193998;2019-10-10;PROV40000187;2019-09-15;2019-10-13;25 days;Proveedor 13;ES;EUR;Spanish;10 days;False
FFCC194001;2019-10-28;PROV1756;2019-10-10;2019-10-31;18 days;Proveedor 603;IN;USD;Extracommunity;45 days;True
FFCC194015;2019-10-25;PROV40000520;2019-09-08;2019-10-28;47 days;Proveedor 17;ES;EUR;Spanish;10 days;False
FFCC194028;2019-10-30;PROV1465;2019-10-05;2019-11-02;25 days;Proveedor 368;ES;EUR;Spanish;10 days;False
FFCC194031;2019-11-07;PROV40001825;2019-09-24;2019-11-10;44 days;Proveedor 29;ES;EUR;Spanish;10 days;False
FFCC194036;2019-11-01;PROV1398;2019-09-26;2019-11-04;36 days;Proveedor 322;CH;USD;Extracommunity;45 days;True
FFCC194039;2019-10-01;PROV1875;2019-08-15;2019-10-04;47 days;Proveedor 711;CH;USD;Extracommunity;45 days;False
FFCC194047;2019-10-19;PROV1428;2019-10-07;2019-10-22;12 days;Proveedor 341;CH;USD;Extracommunity;45 days;True
FFCC194057;2019-10-31;PROV2128;2019-10-07;2019-11-03;24 days;Proveedor 954;ES;EUR;Spanish;10 days;False
FFCC194094;2019-10-01;PROV1475;2019-08-14;2019-10-04;48 days;Proveedor 376;CH;USD;Extracommunity;45 days;False
FFCC194097;2019-10-01;PROV1968;2019-09-05;2019-10-04;26 days;Proveedor 796;CH;USD;Extracommunity;45 days;True
FFCC194106;2019-10-01;PROV1585;2019-08-31;2019-10-04;31 days;Proveedor 479;CH;USD;Extracommunity;45 days;True
FFCC194109;2019-10-31;PROV41000980;2019-09-23;2019-11-03;38 days;Proveedor 110;ES;EUR;Spanish;10 days;False
FFCC194125;2019-11-01;PROV2197;2019-09-20;2019-11-04;42 days;Proveedor 1021;CH;USD;Extracommunity;45 days;True
FFCC194127;2019-11-08;PROV40000520;2019-10-06;2019-11-11;33 days;Proveedor 17;ES;EUR;Spanish;10 days;False
FFCC194131;2019-11-05;PROV40001000;2019-09-22;2019-11-08;44 days;Proveedor 24;FR;EUR;Intracommunity;20 days;False
FFCC194132;2019-11-11;PROV1027;2019-09-18;2019-11-14;54 days;Proveedor 178;ES;EUR;Spanish;10 days;False
FFCC194133;2019-11-08;PROV40000500;2019-09-24;2019-11-11;45 days;Proveedor 16;ES;EUR;Spanish;10 days;False
FFCC194145;2019-11-01;PROV1936;2019-10-09;2019-11-04;23 days;Proveedor 766;CH;USD;Extracommunity;45 days;True
FFCC194148;2019-11-01;PROV1816;2019-10-08;2019-11-04;24 days;Proveedor 661;CH;USD;Extracommunity;45 days;True
FFCC194151;2019-11-15;PROV40001470;2019-10-25;2019-11-18;21 days;Proveedor 26;ES;EUR;Spanish;10 days;False
FFCC194152;2019-11-01;PROV1441;2019-09-24;2019-11-04;38 days;Proveedor 349;ES;EUR;Spanish;10 days;False
FFCC194176;2019-11-08;PROV1027;2019-10-11;2019-11-11;28 days;Proveedor 178;ES;EUR;Spanish;10 days;False
FFCC194177;2019-11-12;PROV1397;2019-10-14;2019-11-15;29 days;Proveedor 321;PE;USD;Extracommunity;45 days;True
FFCC194178;2019-11-01;PROV1585;2019-09-21;2019-11-04;41 days;Proveedor 479;CH;USD;Extracommunity;45 days;True
FFCC194183;2019-11-15;PROV1129;2019-10-22;2019-11-18;24 days;Proveedor 207;ES;EUR;Spanish;10 days;False
FFCC194193;2019-11-01;PROV1485;2019-10-21;2019-11-04;11 days;Proveedor 386;IE;EUR;Intracommunity;20 days;True
FFCC194199;2019-11-09;PROV40002330;2019-09-23;2019-11-12;47 days;Proveedor 37;ES;EUR;Spanish;10 days;False
FFCC194200;2019-11-16;PROV40002330;2019-10-03;2019-11-19;44 days;Proveedor 37;ES;EUR;Spanish;10 days;False
FFCC194210;2019-11-04;PROV40002220;2019-10-15;2019-11-07;20 days;Proveedor 36;ES;EUR;Spanish;10 days;False
FFCC194219;2019-11-15;PROV1976;2019-11-05;2019-11-18;10 days;Proveedor 804;IN;USD;Extracommunity;45 days;True
FFCC194220;2019-11-20;PROV1255;2019-09-27;2019-11-23;54 days;Proveedor 252;ES;EUR;Spanish;10 days;False
FFCC194221;2019-11-01;PROV1816;2019-09-17;2019-11-04;45 days;Proveedor 661;CH;USD;Extracommunity;45 days;True
FFCC194225;2019-11-04;PROV1938;2019-09-20;2019-11-07;45 days;Proveedor 768;ES;EUR;Spanish;10 days;False
FFCC194226;2019-11-05;PROV1484;2019-10-17;2019-11-08;19 days;Proveedor 385;ES;EUR;Spanish;10 days;False
FFCC194230;2019-11-15;PROV2128;2019-10-20;2019-11-18;26 days;Proveedor 954;ES;EUR;Spanish;10 days;False
FFCC194250;2019-11-01;PROV1875;2019-09-25;2019-11-04;37 days;Proveedor 711;CH;USD;Extracommunity;45 days;True
FFCC194253;2019-11-01;PROV1964;2019-09-23;2019-11-04;39 days;Proveedor 792;CH;USD;Extracommunity;45 days;True
FFCC194256;2019-11-14;PROV1014;2019-10-07;2019-11-17;38 days;Proveedor 171;ES;EUR;Spanish;10 days;False
FFCC194258;2019-11-21;PROV1485;2019-10-15;2019-11-24;37 days;Proveedor 386;IE;EUR;Intracommunity;20 days;False
FFCC194263;2019-11-15;PROV40000520;2019-10-30;2019-11-18;16 days;Proveedor 17;ES;EUR;Spanish;10 days;False
FFCC194265;2019-11-22;PROV40000520;2019-11-08;2019-11-25;14 days;Proveedor 17;ES;EUR;Spanish;10 days;False
FFCC194287;2019-11-01;PROV1585;2019-10-10;2019-11-04;22 days;Proveedor 479;CH;USD;Extracommunity;45 days;True
FFCC194291;2019-11-15;PROV40000500;2019-10-06;2019-11-18;40 days;Proveedor 16;ES;EUR;Spanish;10 days;False
FFCC194299;2019-11-23;PROV40002330;2019-11-12;2019-11-26;11 days;Proveedor 37;ES;EUR;Spanish;10 days;False
FFCC194300;2019-11-10;PROV1465;2019-10-09;2019-11-13;32 days;Proveedor 368;ES;EUR;Spanish;10 days;False
FFCC194308;2019-11-01;PROV1475;2019-10-06;2019-11-04;26 days;Proveedor 376;CH;USD;Extracommunity;45 days;True
FFCC194317;2019-11-25;PROV1255;2019-10-09;2019-11-28;47 days;Proveedor 252;ES;EUR;Spanish;10 days;False
FFCC194320;2019-11-25;PROV1876;2019-10-07;2019-11-28;49 days;Proveedor 712;ES;EUR;Spanish;10 days;False
FFCC194321;2019-11-20;PROV1756;2019-11-06;2019-11-23;14 days;Proveedor 603;IN;USD;Extracommunity;45 days;True
FFCC194326;2019-11-27;PROV1938;2019-10-29;2019-11-30;29 days;Proveedor 768;ES;EUR;Spanish;10 days;False
FFCC194327;2019-11-30;PROV40002065;2019-10-09;2019-12-03;52 days;Proveedor 30;ES;EUR;Spanish;10 days;False
FFCC194329;2019-11-29;PROV1465;2019-11-05;2019-12-02;24 days;Proveedor 368;ES;EUR;Spanish;10 days;False
FFCC194330;2019-11-22;PROV1014;2019-10-24;2019-11-25;29 days;Proveedor 171;ES;EUR;Spanish;10 days;False
FFCC194332;2019-11-21;PROV1441;2019-11-09;2019-11-24;12 days;Proveedor 349;ES;EUR;Spanish;10 days;False
FFCC194333;2019-11-25;PROV40002720;2019-11-07;2019-11-28;18 days;Proveedor 38;ES;EUR;Spanish;10 days;False
FFCC194335;2019-11-30;PROV40000520;2019-11-06;2019-12-03;24 days;Proveedor 17;ES;EUR;Spanish;10 days;False
FFCC194336;2019-11-10;PROV40000187;2019-09-29;2019-11-13;42 days;Proveedor 13;ES;EUR;Spanish;10 days;False
FFCC194413;2019-12-03;PROV40002330;2019-11-10;2019-12-06;23 days;Proveedor 37;ES;EUR;Spanish;10 days;False
FFCC194419;2019-11-01;PROV1585;2019-09-10;2019-11-04;52 days;Proveedor 479;CH;USD;Extracommunity;45 days;False
FFCC194423;2019-12-05;PROV40000520;2019-11-09;2019-12-08;26 days;Proveedor 17;ES;EUR;Spanish;10 days;False
FFCC194425;2019-11-11;PROV1003;2019-09-29;2019-11-14;43 days;Proveedor 165;CN;USD;Extracommunity;45 days;True
FFCC194426;2019-11-11;PROV1003;2019-10-08;2019-11-14;34 days;Proveedor 165;CN;USD;Extracommunity;45 days;True
FFCC194427;2019-11-27;PROV1003;2019-10-28;2019-11-30;30 days;Proveedor 165;CN;USD;Extracommunity;45 days;True
FFCC194436;2019-11-01;PROV40001000;2019-09-21;2019-11-04;41 days;Proveedor 24;FR;EUR;Intracommunity;20 days;False
FFCC194438;2019-11-26;PROV40001825;2019-11-07;2019-11-29;19 days;Proveedor 29;ES;EUR;Spanish;10 days;False
FFCC194443;2019-11-30;PROV40000187;2019-11-23;2019-12-03;7 days;Proveedor 13;ES;EUR;Spanish;10 days;True
FFCC194444;2019-11-30;PROV40000187;2019-10-31;2019-12-03;30 days;Proveedor 13;ES;EUR;Spanish;10 days;False
FFCC194445;2019-11-30;PROV41000980;2019-11-06;2019-12-03;24 days;Proveedor 110;ES;EUR;Spanish;10 days;False
FFCC194455;2019-11-06;PROV41001142;2019-10-02;2019-11-09;35 days;Proveedor 123;ES;EUR;Spanish;10 days;False
FFCC194486;2019-12-01;PROV1485;2019-10-17;2019-12-04;45 days;Proveedor 386;IE;EUR;Intracommunity;20 days;False
FFCC194492;2019-12-01;PROV1585;2019-10-20;2019-12-04;42 days;Proveedor 479;CH;USD;Extracommunity;45 days;True
FFCC194499;2019-12-06;PROV1976;2019-11-08;2019-12-09;28 days;Proveedor 804;IN;USD;Extracommunity;45 days;True
FFCC194500;2019-12-15;PROV1129;2019-11-16;2019-12-18;29 days;Proveedor 207;ES;EUR;Spanish;10 days;False
FFCC194501;2019-12-09;PROV1650;2019-11-24;2019-12-12;15 days;Proveedor 539;ES;EUR;Spanish;10 days;False
FFCC194509;2019-12-01;PROV1875;2019-11-03;2019-12-04;28 days;Proveedor 711;CH;USD;Extracommunity;45 days;True
FFCC194514;2019-12-13;PROV40000500;2019-11-26;2019-12-16;17 days;Proveedor 16;ES;EUR;Spanish;10 days;False
FFCC194516;2019-12-13;PROV1876;2019-11-13;2019-12-16;30 days;Proveedor 712;ES;EUR;Spanish;10 days;False
FFCC194550;2019-12-15;PROV1323;2019-12-01;2019-12-18;14 days;Proveedor 281;ES;EUR;Spanish;10 days;False
FFCC194551;2019-12-20;PROV40002720;2019-11-28;2019-12-23;22 days;Proveedor 38;ES;EUR;Spanish;10 days;False
FFCC194552;2019-12-16;PROV40000735;2019-11-12;2019-12-19;34 days;Proveedor 19;ES;EUR;Spanish;10 days;False
FFCC194553;2019-12-31;PROV40002065;2019-12-19;2020-01-03;12 days;Proveedor 30;ES;EUR;Spanish;10 days;False
FFCC194567;2019-12-31;PROV40000520;2019-11-21;2020-01-03;40 days;Proveedor 17;ES;EUR;Spanish;10 days;False
FFCC194569;2019-12-31;PROV1650;2019-12-09;2020-01-03;22 days;Proveedor 539;ES;EUR;Spanish;10 days;False
FFCC194571;2019-12-01;PROV1585;2019-11-22;2019-12-04;9 days;Proveedor 479;CH;USD;Extracommunity;45 days;True
FFCC194572;2019-12-01;PROV1964;2019-11-11;2019-12-04;20 days;Proveedor 792;CH;USD;Extracommunity;45 days;True
FFCC194575;2019-12-01;PROV1428;2019-11-13;2019-12-04;18 days;Proveedor 341;CH;USD;Extracommunity;45 days;True
FFCC194579;2019-12-22;PROV40002220;2019-12-06;2019-12-25;16 days;Proveedor 36;ES;EUR;Spanish;10 days;False
FFCC194590;2019-12-30;PROV1876;2019-12-01;2020-01-02;29 days;Proveedor 712;ES;EUR;Spanish;10 days;False
FFCC194642;2019-12-12;PROV1003;2019-10-23;2019-12-15;50 days;Proveedor 165;CN;USD;Extracommunity;45 days;False
FFCC194643;2019-12-01;PROV2197;2019-10-10;2019-12-04;52 days;Proveedor 1021;CH;USD;Extracommunity;45 days;False
